gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000028033	1444.249	0.04165579	0.07110687	0.1740955	1
ENSMUSG00000028034	1096.232	0.05106074	0.06874465	0.1301176	1
ENSMUSG00000028035	529.6633	0.03908158	0.06915204	0.2288646	1
ENSMUSG00000028036	4.222103	0.0007849659	0.07849513	0.9006028	1
ENSMUSG00000028037	5.206052	-0.004554892	0.07857703	0.4649103	1
ENSMUSG00000028039	184.0774	0.001449917	0.07114513	0.9592812	1
ENSMUSG00000028040	0.9403077	-0.001803044	0.07927473	0.5631735	1
ENSMUSG00000028041	389.6091	-0.01911034	0.0721589	0.4860013	1
ENSMUSG00000028042	58.7164	-0.0007503133	0.07507797	0.9713123	1
ENSMUSG00000028044	6.192014	0.007016091	0.07837137	0.3835691	1
ENSMUSG00000028047	124.6996	-0.03813297	0.07459226	0.1300466	1
ENSMUSG00000028048	139.4153	0.01066653	0.07107951	0.7096846	1
ENSMUSG00000028049	96.1557	-0.01673171	0.07576623	0.3991509	1
ENSMUSG00000028051	57.7772	-0.02569283	0.07609385	0.2013438	1
ENSMUSG00000028053	2406.754	0.05931971	0.06768839	0.09119646	1
ENSMUSG00000028057	120.6706	-0.01232581	0.06890545	0.6943196	1
ENSMUSG00000028059	987.749	-0.004692312	0.0731967	0.8514238	1
ENSMUSG00000028060	446.9137	0.01606369	0.06856102	0.6138083	1
ENSMUSG00000028062	79.90779	-0.01479186	0.07594535	0.4399494	1
ENSMUSG00000028063	129.0969	-0.01359501	0.07340173	0.586289	1
ENSMUSG00000028064	156.1328	-0.02177576	0.07160692	0.4435069	1
ENSMUSG00000028066	10.0473	-0.006834575	0.07805822	0.4910547	1
ENSMUSG00000028068	9.463994	0.005528972	0.07815512	0.5466899	1
ENSMUSG00000028069	39.12337	-0.007706299	0.07708427	0.5998939	1
ENSMUSG00000028070	187.6562	-0.01619193	0.07332194	0.5218225	1
ENSMUSG00000028072	46.09266	0.0173938	0.07686902	0.2942043	1
ENSMUSG00000028073	15.2016	-0.0005504544	0.07809256	0.9525042	1
ENSMUSG00000028076	6.534114	-0.003580493	0.07839285	0.6249889	1
ENSMUSG00000028078	674.9408	0.02236345	0.06994417	0.4648156	1
ENSMUSG00000028080	1226.106	0.121148	0.07106651	0.001593642	0.5156873
ENSMUSG00000028081	2064.459	0.01270676	0.07131965	0.6543346	1
ENSMUSG00000028082	119.5274	-0.02010929	0.07352447	0.4243768	1
ENSMUSG00000028085	138.3019	-0.01867161	0.07080809	0.5245356	1
ENSMUSG00000028086	940.8199	-0.000229793	0.06773949	0.9943372	1
ENSMUSG00000028088	17.51711	0.03162476	0.07969417	0.01346761	0.8918175
ENSMUSG00000028089	63.1597	0.00702743	0.07484223	0.7447478	1
ENSMUSG00000028093	104.1325	0.01971502	0.07320673	0.4434121	1
ENSMUSG00000028096	303.9503	0.09406887	0.07470241	0.005021341	0.6778563
ENSMUSG00000028098	204.2597	-0.006622328	0.06949547	0.8285832	1
ENSMUSG00000028099	73.63449	-0.02779425	0.07452607	0.2461973	1
ENSMUSG00000028100	15.20546	-0.002844647	0.07734491	0.830736	1
ENSMUSG00000028101	70.70051	-0.01385067	0.07396809	0.5618471	1
ENSMUSG00000028102	171.1201	-0.002946033	0.07006911	0.9213828	1
ENSMUSG00000028104	30.32572	-0.01736773	0.07744071	0.231799	1
ENSMUSG00000028106	577.4653	0.005530621	0.07423765	0.8095076	1
ENSMUSG00000028107	205.4617	-0.07558623	0.07429084	0.0156393	0.9091784
ENSMUSG00000028108	26.69875	0.007351741	0.07643613	0.6663038	1
ENSMUSG00000028111	10.16094	-0.01455893	0.07755198	0.2840249	1
ENSMUSG00000028114	127.8915	-0.02715949	0.07049715	0.3687946	1
ENSMUSG00000028115	3.416351	0.0001834183	0.07852987	0.9755548	1
ENSMUSG00000028116	0.7987054	-0.001601503	0.082124	0.4241107	1
ENSMUSG00000028121	68.21719	-0.01479229	0.07369277	0.5457741	1
ENSMUSG00000028124	344.8857	0.01907361	0.070969	0.5128645	1
ENSMUSG00000028125	23.9033	-0.0008040356	0.07734729	0.9516262	1
ENSMUSG00000028126	439.8199	0.01240505	0.06465662	0.7221179	1
ENSMUSG00000028127	540.5097	-0.03474778	0.06697292	0.307421	1
ENSMUSG00000028128	174.5612	-0.006070552	0.07203513	0.8227608	1
ENSMUSG00000028132	416.653	0.1018593	0.07529567	0.002874998	0.5805766
ENSMUSG00000028133	47.83395	0.01135544	0.07519248	0.5873279	1
ENSMUSG00000028134	1008.328	0.08382615	0.07042048	0.01795107	0.937884
ENSMUSG00000028136	1282.362	-0.006522575	0.06264376	0.8558625	1
ENSMUSG00000028137	695.5704	-0.04321407	0.06860558	0.1938771	1
ENSMUSG00000028138	296.7594	-0.006940061	0.06978782	0.8185102	1
ENSMUSG00000028139	10.48381	-0.0004422219	0.07813114	0.9607544	1
ENSMUSG00000028140	175.228	-0.03797491	0.0730235	0.1711448	1
ENSMUSG00000028141	2.77655	0.00532744	0.0897196	0.06839484	1
ENSMUSG00000028145	86.16351	0.0163639	0.07336617	0.5162244	1
ENSMUSG00000028149	1438.852	-0.04157454	0.06216635	0.2599601	1
ENSMUSG00000028150	16.55798	0.001725784	0.07781824	0.8743176	1
ENSMUSG00000028152	609.5964	-0.02410725	0.06911236	0.4455058	1
ENSMUSG00000028156	712.395	0.04786071	0.06512116	0.1824702	1
ENSMUSG00000028158	142.3485	-0.01112598	0.07401968	0.637642	1
ENSMUSG00000028159	38.78098	0.008523735	0.07674527	0.5952315	1
ENSMUSG00000028161	9993.798	0.04101332	0.07361277	0.1317767	1
ENSMUSG00000028163	193.2519	0.03431344	0.0697269	0.2770939	1
ENSMUSG00000028164	54.55371	0.003270392	0.0743003	0.8857291	1
ENSMUSG00000028165	284.3178	-0.02723584	0.07161534	0.3439734	1
ENSMUSG00000028167	6.797814	-0.006036956	0.0784179	0.4246947	1
ENSMUSG00000028172	70.51901	0.007907779	0.07587874	0.6746789	1
ENSMUSG00000028173	245.3038	-0.01127991	0.06810643	0.7257046	1
ENSMUSG00000028174	26.92939	0.0177743	0.07821239	0.122844	1
ENSMUSG00000028175	0.9963754	0.001284561	0.08022583	0.5737266	1
ENSMUSG00000028176	2617.442	0.1081625	0.07528276	0.002005726	0.5643263
ENSMUSG00000028177	1.700559	0.003565101	0.07916452	0.3641784	1
ENSMUSG00000028179	21.24404	-0.005278165	0.07710132	0.7151622	1
ENSMUSG00000028180	1241.075	-0.02243633	0.06428319	0.525346	1
ENSMUSG00000028182	6.363911	0.001919058	0.07837311	0.7928942	1
ENSMUSG00000028184	745.0675	0.05236397	0.0692322	0.1173682	1
ENSMUSG00000028186	1.564442	0.0007691878	0.07879337	0.8527862	1
ENSMUSG00000028187	96.03135	0.01570535	0.07297059	0.5440293	1
ENSMUSG00000028188	26.49493	0.02230716	0.07675338	0.208017	1
ENSMUSG00000028189	97.54041	0.04968812	0.07376316	0.07748486	1
ENSMUSG00000028191	69.51845	-0.01188074	0.07128313	0.6757262	1
ENSMUSG00000028194	533.3625	-5.534822e-05	0.06195102	0.9987799	1
ENSMUSG00000028195	20.84538	-0.007487335	0.07685859	0.6302131	1
ENSMUSG00000028197	14.12792	-0.01385701	0.07840129	0.1505391	1
ENSMUSG00000028199	94.57028	0.008480985	0.07588218	0.6529516	1
ENSMUSG00000028207	638.9107	0.03389287	0.06710557	0.3174153	1
ENSMUSG00000028211	174.608	0.03941946	0.07128822	0.1922117	1
ENSMUSG00000028212	57.12006	0.05028146	0.07931544	0.009288124	0.8238172
ENSMUSG00000028214	10.20736	-0.004798042	0.07812108	0.6060699	1
ENSMUSG00000028217	0.554679	0.000478951	0.08018023	0.8165811	1
ENSMUSG00000028218	320.6253	0.02228705	0.06906967	0.4800073	1
ENSMUSG00000028221	246.26	0.04279271	0.07268465	0.1370376	1
ENSMUSG00000028222	1350.745	0.02774911	0.06993734	0.3693074	1
ENSMUSG00000028223	130.5278	-0.01299992	0.07121922	0.648675	1
ENSMUSG00000028224	126.0147	0.02209256	0.07213948	0.4242999	1
ENSMUSG00000028226	443.589	0.03167472	0.06643199	0.35561	1
ENSMUSG00000028228	178.871	0.01773335	0.06893618	0.5735067	1
ENSMUSG00000028229	54.76019	0.04738639	0.07675682	0.03769225	1
ENSMUSG00000028232	246.1685	0.08596062	0.07447199	0.008349029	0.8037212
ENSMUSG00000028233	229.2556	0.07346256	0.07148033	0.0287545	1
ENSMUSG00000028234	855.8941	0.02129257	0.07083719	0.4695192	1
ENSMUSG00000028238	0.384982	-0.001008371	0.08411613	0.5321094	1
ENSMUSG00000028243	442.1282	0.02736541	0.06929136	0.3862729	1
ENSMUSG00000028245	394.1038	0.03187124	0.06995293	0.3063875	1
ENSMUSG00000028246	413.1755	0.05584878	0.07117393	0.08078201	1
ENSMUSG00000028247	98.24212	0.01398231	0.07404236	0.5557191	1
ENSMUSG00000028248	1706.746	-0.0544427	0.06671417	0.1239535	1
ENSMUSG00000028249	1106.027	0.02172061	0.06957508	0.4832731	1
ENSMUSG00000028251	58.86363	0.03039437	0.07521316	0.183875	1
ENSMUSG00000028252	216.7402	0.03228631	0.07086688	0.2839981	1
ENSMUSG00000028256	138.8021	0.008753329	0.07462065	0.6931332	1
ENSMUSG00000028259	1.020471	-0.000953655	0.07907017	0.7662896	1
ENSMUSG00000028261	229.3334	0.003947648	0.07233777	0.8818855	1
ENSMUSG00000028262	0.06348594	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000028264	0.517198	0.001023494	0.08055622	0.6233482	1
ENSMUSG00000028266	577.7254	0.002126152	0.07345453	0.9309015	1
ENSMUSG00000028268	26.00219	-0.008013068	0.07641279	0.6406467	1
ENSMUSG00000028270	21.01361	-0.00208366	0.07723286	0.8798413	1
ENSMUSG00000028271	148.9943	0.01880756	0.07591112	0.3390626	1
ENSMUSG00000028273	244.2991	-0.007528692	0.07019932	0.8002038	1
ENSMUSG00000028274	275.5741	0.0442839	0.06595648	0.2088895	1
ENSMUSG00000028277	531.9336	-0.01074253	0.06991167	0.7218548	1
ENSMUSG00000028278	1986.477	0.02033832	0.07282409	0.4416043	1
ENSMUSG00000028280	0.2856878	0.0003579431	0.08214234	0.8235326	1
ENSMUSG00000028282	250.9678	0.04394929	0.07196474	0.1408761	1
ENSMUSG00000028284	494.3122	0.02648062	0.06259914	0.4653141	1
ENSMUSG00000028289	663.4028	0.05150698	0.0752571	0.04913967	1
ENSMUSG00000028291	249.0709	-0.003525304	0.06939782	0.9084654	1
ENSMUSG00000028292	129.1797	0.0001466362	0.07055067	0.9959956	1
ENSMUSG00000028293	115.2812	-0.007488554	0.07287721	0.7708011	1
ENSMUSG00000028294	18.49364	-0.01100255	0.07808391	0.2935854	1
ENSMUSG00000028295	73.01948	0.005636396	0.0751039	0.7872359	1
ENSMUSG00000028300	243.582	0.02299691	0.06959213	0.4585822	1
ENSMUSG00000028307	11.88524	0.004322059	0.07788105	0.6859404	1
ENSMUSG00000028309	626.7824	-0.02976657	0.06243672	0.4138298	1
ENSMUSG00000028310	5.62445	0.002517431	0.07854721	0.6767108	1
ENSMUSG00000028312	92.90343	0.009020303	0.07522119	0.6632845	1
ENSMUSG00000028318	29.03088	-0.01849765	0.07536706	0.3798466	1
ENSMUSG00000028322	41.12286	-0.004482299	0.07517628	0.8282713	1
ENSMUSG00000028327	1.237765	-0.001292275	0.079104	0.6886951	1
ENSMUSG00000028328	398.5746	0.01328477	0.07334824	0.5961112	1
ENSMUSG00000028329	51.41963	-0.02470881	0.0767481	0.1732868	1
ENSMUSG00000028330	392.9675	0.02808592	0.06498121	0.4235588	1
ENSMUSG00000028331	34.59756	0.01882499	0.07698988	0.2507668	1
ENSMUSG00000028332	0.6077061	0.0001475353	0.07954883	0.9510679	1
ENSMUSG00000028333	89.83932	-0.001015039	0.0764424	0.9518753	1
ENSMUSG00000028334	55.47615	0.005395844	0.07377662	0.8215515	1
ENSMUSG00000028337	72.62488	-0.02098901	0.07623405	0.2704679	1
ENSMUSG00000028339	20.06598	-0.02395763	0.07834113	0.06294194	1
ENSMUSG00000028341	85.63804	0.02456316	0.07603454	0.2215648	1
ENSMUSG00000028343	161.1961	-0.01361166	0.06683014	0.6831168	1
ENSMUSG00000028344	141.6159	0.0256757	0.07060003	0.3920706	1
ENSMUSG00000028345	182.8892	0.04020147	0.0701101	0.2035281	1
ENSMUSG00000028347	558.5973	0.03436928	0.06760957	0.3053394	1
ENSMUSG00000028348	11.70049	0.02088975	0.07916548	0.03554038	1
ENSMUSG00000028351	905.9541	0.009832733	0.07372807	0.6840775	1
ENSMUSG00000028354	507.0003	0.0268994	0.07585529	0.1979113	1
ENSMUSG00000028357	0.1249803	0.0007919493	0.08346433	0.6179317	1
ENSMUSG00000028358	66.5573	-0.0120943	0.07660625	0.472547	1
ENSMUSG00000028360	119.6045	0.04419502	0.07365479	0.1088001	1
ENSMUSG00000028362	0.1497829	0	0.08222491	1	1
ENSMUSG00000028364	20.28283	-0.01002407	0.07710256	0.4988451	1
ENSMUSG00000028367	154.7916	-0.01589208	0.07008762	0.597892	1
ENSMUSG00000028369	19.5603	-0.01462646	0.07779419	0.2444027	1
ENSMUSG00000028370	9.435262	0.008413811	0.07834705	0.3219548	1
ENSMUSG00000028373	147.6689	-0.01546193	0.07554944	0.4463933	1
ENSMUSG00000028378	2.8961	-0.001549206	0.07860929	0.775888	1
ENSMUSG00000028381	425.7351	0.01893648	0.06877609	0.5504617	1
ENSMUSG00000028382	337.8725	0.06381952	0.07479239	0.0272061	1
ENSMUSG00000028383	177.7793	0.04166836	0.0700442	0.1901279	1
ENSMUSG00000028385	589.7348	-0.05709866	0.0675981	0.1029689	1
ENSMUSG00000028389	156.2936	-0.03900901	0.07332179	0.1547772	1
ENSMUSG00000028391	49.34112	-0.01285819	0.0765213	0.4546002	1
ENSMUSG00000028392	6.215601	-0.01251457	0.07846806	0.1627305	1
ENSMUSG00000028393	106.0336	-0.01116563	0.0704968	0.7046239	1
ENSMUSG00000028394	126.9328	-0.005263084	0.07382135	0.8251848	1
ENSMUSG00000028397	399.2035	0.03902071	0.07097294	0.2017352	1
ENSMUSG00000028398	78.97185	0.006838037	0.07372297	0.7763441	1
ENSMUSG00000028399	2618.416	0.02231378	0.07344097	0.3815746	1
ENSMUSG00000028402	332.3724	-0.05255236	0.0697778	0.1111198	1
ENSMUSG00000028403	566.7778	0.06451198	0.06724742	0.07123539	1
ENSMUSG00000028405	236.2985	-0.02893442	0.06807003	0.3783851	1
ENSMUSG00000028407	18.32781	-0.00803208	0.07748992	0.5361823	1
ENSMUSG00000028409	466.6808	0.02215532	0.07067211	0.4556857	1
ENSMUSG00000028410	1214.536	-0.03219361	0.06675671	0.3448022	1
ENSMUSG00000028411	150.383	-0.03634711	0.07417434	0.157086	1
ENSMUSG00000028412	742.8503	0.02732213	0.06284048	0.450224	1
ENSMUSG00000028413	29.83559	0.00409009	0.07659216	0.802554	1
ENSMUSG00000028414	499.264	0.0457322	0.05973956	0.2250167	1
ENSMUSG00000028416	382.6688	-0.01179922	0.07050139	0.6888478	1
ENSMUSG00000028417	2.041318	-0.0005660088	0.07866807	0.9082991	1
ENSMUSG00000028419	461.8938	-0.007029033	0.07335432	0.776894	1
ENSMUSG00000028420	41.26974	0.01050412	0.07628131	0.5543954	1
ENSMUSG00000028423	1051.034	0.03750676	0.06190106	0.3089242	1
ENSMUSG00000028426	1009.942	-0.02973265	0.06676395	0.3812473	1
ENSMUSG00000028427	0.07489147	0	0.08222491	1	1
ENSMUSG00000028430	720.5767	0.009381617	0.06783962	0.7719347	1
ENSMUSG00000028431	721.755	-0.02270682	0.06116059	0.5364999	1
ENSMUSG00000028433	140.5191	-0.007474719	0.07551499	0.7066257	1
ENSMUSG00000028434	300.2908	-0.002683127	0.0750332	0.8983165	1
ENSMUSG00000028435	0.660791	-0.0006767628	0.07935984	0.8002118	1
ENSMUSG00000028436	257.6128	0.01653379	0.06497909	0.6343082	1
ENSMUSG00000028437	276.2404	0.03507827	0.06865944	0.2829017	1
ENSMUSG00000028438	14.65233	-0.005433919	0.077868	0.6165149	1
ENSMUSG00000028439	490.7649	-0.02515801	0.0738929	0.3127279	1
ENSMUSG00000028441	8.974027	0.002176811	0.07818509	0.8019277	1
ENSMUSG00000028443	66.35343	-0.002764332	0.07474664	0.8986765	1
ENSMUSG00000028444	103.3219	-0.003545325	0.0763242	0.8372936	1
ENSMUSG00000028445	165.6012	-0.01157746	0.07147436	0.6804838	1
ENSMUSG00000028447	239.545	-0.00446672	0.07044081	0.8791993	1
ENSMUSG00000028451	1.197651	0.00228526	0.08047513	0.3758868	1
ENSMUSG00000028452	2004.032	-0.08558215	0.05773792	0.02837972	1
ENSMUSG00000028453	74.7273	0.01873123	0.07380309	0.4452279	1
ENSMUSG00000028454	145.7516	-0.02121098	0.07098471	0.4682184	1
ENSMUSG00000028455	181.5827	0.003241399	0.07354528	0.894112	1
ENSMUSG00000028456	244.9891	-0.01403753	0.07408408	0.552758	1
ENSMUSG00000028457	4.322077	0.001447239	0.07886206	0.7142972	1
ENSMUSG00000028458	308.248	-0.03325255	0.06733568	0.3236079	1
ENSMUSG00000028459	4.816281	0.0002843767	0.07879983	0.9442703	1
ENSMUSG00000028460	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000028461	102.7158	0.01972801	0.0756971	0.3323589	1
ENSMUSG00000028463	5.683085	-0.0001107381	0.07843883	0.9868613	1
ENSMUSG00000028464	16.13385	0.007574845	0.07756005	0.5481846	1
ENSMUSG00000028465	438.2823	0.005821986	0.06769192	0.8576319	1
ENSMUSG00000028466	205.5676	0.003723768	0.07271854	0.8857253	1
ENSMUSG00000028467	482.595	0.01887627	0.06103061	0.6071242	1
ENSMUSG00000028468	236.1854	-0.01910318	0.07101778	0.5112835	1
ENSMUSG00000028469	198.1357	-0.02580163	0.07420655	0.2899645	1
ENSMUSG00000028470	64.71818	-0.01794721	0.07364825	0.4688931	1
ENSMUSG00000028475	5.817994	-0.002634132	0.07842092	0.7069916	1
ENSMUSG00000028476	82.15653	0.01372116	0.07488301	0.5298817	1
ENSMUSG00000028478	747.6442	-0.02707535	0.06614279	0.4298697	1
ENSMUSG00000028479	287.8205	-0.01435912	0.0653937	0.6767126	1
ENSMUSG00000028480	17.73814	0.01682652	0.07738575	0.2503728	1
ENSMUSG00000028483	222.8396	0.04489788	0.07084323	0.1507192	1
ENSMUSG00000028484	1260.473	-0.02504635	0.07163482	0.3810738	1
ENSMUSG00000028487	10.97778	-0.00750526	0.07839456	0.3491747	1
ENSMUSG00000028488	350.8708	0.008235253	0.07783665	0.4669789	1
ENSMUSG00000028492	0.3406523	0.000403025	0.07995434	0.8517322	1
ENSMUSG00000028494	29.48906	-0.00597658	0.07578871	0.7533221	1
ENSMUSG00000028495	1609.954	0.001423981	0.066677	0.9659069	1
ENSMUSG00000028496	430.5163	0.04967512	0.06534722	0.1661804	1
ENSMUSG00000028497	29.02056	0.005752532	0.07829063	0.4901781	1
ENSMUSG00000028514	1394.156	0.01511492	0.05948783	0.6838389	1
ENSMUSG00000028517	1381.434	-0.02957196	0.06808671	0.3682343	1
ENSMUSG00000028518	331.3757	0.08473506	0.07461411	0.008692297	0.8182196
ENSMUSG00000028519	490.3465	0.06078476	0.07462055	0.0337476	1
ENSMUSG00000028521	97.20472	0.05470861	0.07904357	0.009175245	0.8238172
ENSMUSG00000028522	399.695	0.02926974	0.06800218	0.3740073	1
ENSMUSG00000028523	1.191278	-0.0002990406	0.07888285	0.9352753	1
ENSMUSG00000028524	1312.535	0.04682942	0.07121635	0.1311343	1
ENSMUSG00000028525	1337.959	0.04867542	0.06663702	0.1651962	1
ENSMUSG00000028527	128.4072	-0.02129604	0.07541945	0.3158786	1
ENSMUSG00000028528	1947.771	-0.01376176	0.06458493	0.6937578	1
ENSMUSG00000028530	973.6298	0.007161481	0.06295516	0.8412902	1
ENSMUSG00000028532	181.96	-0.01121943	0.07287282	0.664154	1
ENSMUSG00000028538	147.5337	-0.04115133	0.07030539	0.1912654	1
ENSMUSG00000028539	3.830628	-0.00461841	0.07832131	0.5620789	1
ENSMUSG00000028540	63.71515	-0.03931094	0.07566041	0.09217912	1
ENSMUSG00000028541	319.9808	-0.002195058	0.06725179	0.9466873	1
ENSMUSG00000028542	204.0136	-0.07377306	0.0772751	0.007913309	0.8020457
ENSMUSG00000028544	0.05444717	0	0.08222491	1	1
ENSMUSG00000028545	34.279	-0.01973556	0.07719083	0.2132827	1
ENSMUSG00000028546	200.6324	-0.01714539	0.07695794	0.2911617	1
ENSMUSG00000028549	37.62661	0.007451519	0.07550347	0.7079249	1
ENSMUSG00000028550	233.1852	0.05342038	0.07445704	0.05378535	1
ENSMUSG00000028551	6.532118	0.007650797	0.07841691	0.3339692	1
ENSMUSG00000028552	1271.685	0.01805785	0.06104269	0.622634	1
ENSMUSG00000028553	1.055998	0.002175738	0.08029533	0.4019576	1
ENSMUSG00000028555	15.10284	0.00133313	0.0776595	0.9096742	1
ENSMUSG00000028556	529.191	0.08333735	0.06500012	0.02810409	1
ENSMUSG00000028557	1084.045	0.0219984	0.06037931	0.551829	1
ENSMUSG00000028558	1.893004	0.001584181	0.07873075	0.7320729	1
ENSMUSG00000028559	405.6408	0.03083357	0.06687039	0.3634509	1
ENSMUSG00000028560	195.2051	-0.01514524	0.07175609	0.5864059	1
ENSMUSG00000028563	89.78467	-0.03928275	0.07662353	0.06548693	1
ENSMUSG00000028565	302.7079	0.01422959	0.07688935	0.3764466	1
ENSMUSG00000028567	127.7368	-0.019925	0.0735834	0.4263469	1
ENSMUSG00000028568	439.867	0.02646551	0.06855516	0.4121907	1
ENSMUSG00000028571	0.1794202	0	0.08222491	1	1
ENSMUSG00000028572	739.5271	0.003078773	0.06714233	0.925505	1
ENSMUSG00000028573	75.42235	-0.01270202	0.07349878	0.6077861	1
ENSMUSG00000028575	5.289574	-0.002210716	0.07850912	0.7250821	1
ENSMUSG00000028576	118.4754	0.00675598	0.07309021	0.7894167	1
ENSMUSG00000028577	381.3339	0.01110805	0.06747447	0.7343718	1
ENSMUSG00000028578	63.70355	0.01388795	0.07510067	0.5149068	1
ENSMUSG00000028580	824.0214	-0.04513851	0.06190334	0.2239899	1
ENSMUSG00000028581	143.6978	-0.05718076	0.07468212	0.04094469	1
ENSMUSG00000028582	217.3386	-0.0565673	0.07056655	0.08309879	1
ENSMUSG00000028583	52.24469	0.01527349	0.07435152	0.5095483	1
ENSMUSG00000028584	7.085534	0.00678675	0.07892415	0.222244	1
ENSMUSG00000028587	1.024926	-0.001625036	0.07920253	0.6069033	1
ENSMUSG00000028597	14.01578	0.0007561994	0.07793855	0.9408993	1
ENSMUSG00000028599	26.09204	0.005441674	0.0763135	0.7539899	1
ENSMUSG00000028600	4.829116	0.004123028	0.07870752	0.4448551	1
ENSMUSG00000028601	30.22014	0.02561601	0.07637811	0.1853619	1
ENSMUSG00000028602	4.777362	-0.002370587	0.0787331	0.6204048	1
ENSMUSG00000028603	591.1352	0.02521701	0.07186318	0.3725741	1
ENSMUSG00000028607	29.05577	0.01470372	0.07607512	0.4333577	1
ENSMUSG00000028608	201.0124	-0.01374026	0.06818713	0.6689365	1
ENSMUSG00000028609	69.55232	-0.01233365	0.07615429	0.5006271	1
ENSMUSG00000028610	1.957516	-0.002147255	0.07876678	0.6373907	1
ENSMUSG00000028612	0.4399838	0	0.08222491	1	1
ENSMUSG00000028613	298.5853	-0.0274529	0.07329137	0.2951097	1
ENSMUSG00000028614	139.4308	0.01002271	0.07115224	0.7253638	1
ENSMUSG00000028617	112.8529	0.04139451	0.07165462	0.167215	1
ENSMUSG00000028618	851.3798	-0.0883162	0.06601332	0.01983904	0.9486872
ENSMUSG00000028619	92.06444	-0.003848806	0.0716602	0.8893102	1
ENSMUSG00000028621	29.5286	-0.003110558	0.07640142	0.8547598	1
ENSMUSG00000028622	186.9174	0.001460839	0.06752634	0.9642332	1
ENSMUSG00000028626	29.28892	-0.04872298	0.0787761	0.01302206	0.8811312
ENSMUSG00000028629	52.04435	-0.006450369	0.07446482	0.7739392	1
ENSMUSG00000028630	68.74274	0.006923945	0.07610023	0.7023162	1
ENSMUSG00000028631	12.86909	0.00150896	0.07802629	0.8761608	1
ENSMUSG00000028633	260.9953	-0.03624755	0.06832687	0.272561	1
ENSMUSG00000028634	250.8186	0.005651236	0.07781545	0.6124266	1
ENSMUSG00000028635	0.1935793	0.0006743929	0.08301842	0.6712332	1
ENSMUSG00000028636	25.48424	0.006416956	0.07727638	0.6418638	1
ENSMUSG00000028637	110.6416	-0.01440272	0.07271004	0.5835032	1
ENSMUSG00000028639	622.6612	-0.005884364	0.07081549	0.838697	1
ENSMUSG00000028640	0.6031646	0.002245288	0.08533851	0.2621605	1
ENSMUSG00000028641	49.6075	-0.0164696	0.07517821	0.4402987	1
ENSMUSG00000028642	3.351306	0.001548124	0.07876647	0.7261264	1
ENSMUSG00000028643	40.56597	-0.01085031	0.07654516	0.5215905	1
ENSMUSG00000028644	6.040692	0.0005974804	0.07846885	0.9266583	1
ENSMUSG00000028645	335.5168	0.02026956	0.07175563	0.4708584	1
ENSMUSG00000028646	380.8652	-0.01311581	0.06092474	0.72057	1
ENSMUSG00000028647	37.31656	0.007768791	0.0764129	0.6505728	1
ENSMUSG00000028648	264.0961	-0.01790859	0.07296538	0.4913986	1
ENSMUSG00000028649	9284.579	-0.03001616	0.06582781	0.3861114	1
ENSMUSG00000028651	48.13782	-0.01286684	0.07269923	0.6235474	1
ENSMUSG00000028653	100.6394	-0.01409472	0.07342431	0.5723566	1
ENSMUSG00000028654	85.96966	-0.01375512	0.0756964	0.4863907	1
ENSMUSG00000028655	67.83652	-0.007440671	0.0753431	0.7142843	1
ENSMUSG00000028656	1443.723	0.004481122	0.06719576	0.8916277	1
